Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2012,6,Josh Bush,187,DB,2015,0,0,0,3,45,0,1,0,0,0,,,0,,,0,2,,Wake Forest,BushJo00
2012,6,Terrance Ganaway,202,RB,2012,0,0,0,0,3,0,0,0,0,0,,,0,,,0,,,Baylor,GanaTe00
2012,6,Robert Griffin,203,OL,,0,0,0,,,,,,,,,,,,,,,,Baylor,GrifRo03
2012,7,Antonio Allen,242,DB,2016,0,0,2,9,50,0,0,0,0,0,,,0,,,0,1,2.5,South Carolina,AlleAn02
2012,7,Jordan White,244,WR,2012,0,0,0,0,3,0,0,0,0,0,,,0,1,13,0,,,Western Michigan,WhitJo02
2011,1,Muhammad Wilkerson,30,DT,2018,0,1,7,58,108,0,0,0,0,0,,,0,,,0,2,44.5,Temple,WilkMu00
2011,3,Kenrick Ellis,94,DT,2015,0,0,0,10,56,0,0,0,0,0,,,0,,,0,,1.0,Hampton,ElliKe01
2011,4,Bilal Powell,126,RB,2019,0,0,3,26,109,1,2,30,0,0,850,3675,15,211,1600,5,,,Louisville,PoweBi00
2011,5,Jeremy Kerley,153,WR,2018,0,0,4,23,99,2,4,83,0,0,18,133,0,270,3116,13,,,TCU,KerlJe00
2011,7,Greg McElroy,208,QB,2012,0,0,0,1,2,19,31,214,1,1,8,30,0,,,0,,,Alabama,McElGr00
2011,7,Scotty McKnight,227,WR,,0,0,0,,,,,,,,,,,,,,,,Colorado,McKnSc00
2010,1,Kyle Wilson,29,DB,2015,0,0,2,16,95,0,0,0,0,0,,,0,,,0,4,1.0,Boise St.,WilsKy99
2010,2,Vlad Ducasse,61,T,2018,0,0,4,21,111,0,0,0,0,0,,,0,,,0,,,Massachusetts,DucaVl20
2010,4,Joe McKnight,112,RB,2014,0,0,0,7,41,0,0,0,0,0,113,505,0,23,241,2,,,USC,McKnJo00
2010,5,John Conner,139,RB,2014,0,0,1,0,62,0,0,0,0,0,27,108,2,12,84,1,,,Kentucky,ConnJo00
2009,1,Mark Sanchez,5,QB,2018,0,0,4,32,79,1314,2320,15357,86,89,170,457,13,,,0,,,USC,SancMa00
