Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2009,4,Chip Vaughn,116,DB,2010,0,0,0,0,3,0,0,0,0,0,,,0,,,0,,,Wake Forest,VaugCh99
2009,4,Stanley Arnoux,118,LB,2010,0,0,0,1,9,0,0,0,0,0,,,0,,,0,,,Wake Forest,ArnoSt99
2009,5,Thomas Morstead,164,P,2023,0,1,1,26,229,0,0,0,0,0,,,0,,,0,,,SMU,MorsTh00
2008,1,Sedrick Ellis,7,DT,2012,0,0,5,26,70,0,0,0,0,0,,,0,,,0,,12.5,USC,ElliSe99
2008,2,Tracy Porter,40,DB,2016,0,0,6,31,98,0,0,0,0,0,,,0,,,0,13,2.5,Indiana,PortTr99
2008,5,DeMario Pressley,144,DT,2011,0,0,0,1,8,0,0,0,0,0,,,0,,,0,,,North Carolina St.,PresDe99
2008,5,Carl Nicks,164,T,2013,1,2,4,53,73,0,0,0,0,0,,,0,,,0,,,Nebraska,NickCa20
2008,6,Taylor Mehlhaff,178,K,2008,0,0,0,0,3,0,0,0,0,0,,,0,,,0,,,Wisconsin,MehlTa99
2008,7,Adrian Arrington,237,WR,2011,0,0,0,1,5,0,0,0,0,0,,,0,9,110,0,,,Michigan,ArriAd00
2007,1,Robert Meachem,27,WR,2014,0,0,1,26,103,0,0,0,0,0,18,127,1,178,2914,27,,,Tennessee,MeacRo00
2007,3,Usama Young,66,DB,2014,0,0,1,17,99,0,0,0,0,0,,,0,,,0,8,6.0,Kent St.,YounUs99
2007,3,Andy Alleman,88,G,2009,0,0,0,5,24,0,0,0,0,0,,,0,,,0,,,Akron,AlleAn20
2007,4,Antonio Pittman,107,RB,2008,0,0,0,3,23,0,0,0,0,0,117,435,0,21,147,0,,,Ohio St.,PittAn00
2007,4,Jermon Bushrod,125,T,2018,0,2,8,62,145,0,0,0,0,0,,,0,,,0,,,Towson,BushJe20
2007,5,David Jones,145,DB,2012,0,0,0,6,59,0,0,0,0,0,,,0,,,0,1,,Wingate,JoneDa99
2007,7,Marvin Mitchell,220,LB,2013,0,0,1,12,98,0,0,0,0,0,,,0,,,0,1,1.0,Tennessee,MitcMa99
2006,1,Reggie Bush,2,RB,2016,0,0,8,61,134,0,1,0,0,1,1286,5490,36,477,3598,18,,,USC,BushRe00
2006,2,Roman Harper,43,DB,2016,0,2,8,49,156,0,0,0,0,0,,,0,,,0,11,18.0,Alabama,HarpRo21
2006,4,Jahri Evans,108,T,2017,4,6,12,114,183,0,0,0,0,0,,,0,,,0,,,Bloomsburg,EvanJa21
