Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
1999,3,Daylon McCutcheon,62,DB,2005,0,0,7,34,103,0,0,0,0,0,,,0,,,0,12,7.0,USC,McCuDa22
1999,3,Marquis Smith,76,DB,2001,0,0,1,7,46,0,0,0,0,0,,,0,,,0,,1.0,California,SmitMa21
1999,4,Wali Rainer,124,LB,2005,0,0,4,26,110,0,0,0,0,0,,,0,,,0,1,4.0,Virginia,RainWa20
1999,5,Darrin Chiaverini,148,WR,2002,0,0,1,5,49,0,0,0,0,0,1,3,0,62,662,7,,,Colorado,ChiaDa00
1999,6,Marcus Spriggs,174,DT,2000,0,0,0,2,18,0,0,0,0,0,,,0,,,0,,2.0,Troy,SpriMa21
1999,6,Kendall Ogle,187,LB,1999,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,Maryland,OgleKe20
1999,6,James Dearth,191,TE,2009,0,0,0,0,146,0,0,0,0,0,,,0,3,10,1,,,Tarleton St.,DearJa00
1999,7,Madre Hill,207,RB,2002,0,0,0,0,7,0,0,0,0,0,,,0,0,0,0,,,Arkansas,HillMa20
1995,1,Craig Powell,30,LB,1998,0,0,0,0,14,0,0,0,0,0,,,0,,,0,,,Ohio St.,PoweCr20
1995,3,Eric Zeier,84,QB,2000,0,0,0,5,28,301,537,3520,16,15,43,127,0,,,0,,,Georgia,ZeieEr00
1995,3,Mike Frederick,94,DE,1999,0,0,1,7,71,0,0,0,0,0,,,0,,,0,,2.0,Virginia,FredMi20
1995,5,Tau Pupua,136,DT,,0,0,0,,,,,,,,,,,,,,,,Weber St.,-9999
1995,5,Mike Miller,147,WR,,0,0,0,,,,,,,,,,,,,,,,Notre Dame,-9999
1995,7,A.C. Tellison,231,WR,,0,0,0,,,,,,,,,,,,,,,,Miami (FL),-9999
1994,1,Antonio Langham,9,DB,2000,0,0,4,29,102,0,0,0,0,0,,,0,,,0,14,1.0,Alabama,LangAn20
1994,1,Derrick Alexander,29,WR,2002,0,0,7,56,126,0,0,0,0,0,16,210,1,417,6971,40,,,Michigan,AlexDe00
1994,3,Romeo Bandison,75,DT,1996,0,0,0,1,14,0,0,0,0,0,,,0,,,0,,,Oregon,BandRo20
1994,5,Issac Booth,141,DB,1996,0,0,0,4,35,0,0,0,0,0,,,0,,,0,2,,California,BootIs20
1994,6,Robert Strait,171,RB,,0,0,0,,,,,,,,,,,,,,,,Baylor,-9999
1994,7,Andre Hewitt,203,T,,0,0,0,,,,,,,,,,,,,,,,Clemson,-9999
1993,1,Steve Everitt,14,C,2000,0,0,6,36,103,0,0,0,0,0,,,0,,,0,,,Michigan,EverSt20
1993,2,Dan Footman,42,DE,1998,0,0,2,18,69,0,0,0,0,0,,,0,,,0,,19.5,Florida St.,FootDa20
1993,3,Mike Caldwell,83,LB,2003,0,0,2,31,159,0,0,0,0,0,,,0,,,0,8,14.5,Middle Tenn. St.,CaldMi20
1993,5,Herman Arvie,124,T,1996,0,0,0,7,62,0,0,0,0,0,,,0,1,1,1,,,Grambling St.,ArviHe20
1993,6,Rich McKenzie,153,LB,1995,0,0,0,1,8,0,0,0,0,0,,,0,,,0,,1.5,Penn St.,McKeRi20
1993,7,Travis Hill,180,LB,1995,0,0,0,1,21,0,0,0,0,0,,,0,,,0,,,Nebraska,HillTr20
