Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2010,5,Mitch Petrus,147,G,2012,0,0,0,4,27,0,0,0,0,0,,,0,,,0,,,Arkansas,PetrMi20
2010,6,Adrian Tracy,184,DE,2012,0,0,0,1,16,0,0,0,0,0,,,0,,,0,,1.0,William & Mary,TracAd99
2010,7,Matt Dodge,221,P,2010,0,0,0,2,16,0,0,0,0,0,1,0,0,,,0,,,East Carolina,DodgMa99
2009,1,Hakeem Nicks,29,WR,2015,0,0,4,40,92,0,0,0,0,0,2,8,0,356,5081,31,,,North Carolina,NickHa01
2009,2,Clint Sintim,45,LB,2010,0,0,0,2,24,0,0,0,0,0,,,0,,,0,,1.0,Virginia,SintCl99
2009,2,Will Beatty,60,T,2017,0,0,4,30,89,0,0,0,0,0,,,0,0,0,0,,,Connecticut,BeatWi20
2009,3,Ramses Barden,85,WR,2012,0,0,0,5,29,0,0,0,0,0,,,0,29,394,0,,,Cal Poly-San Luis Obispo,BardRa00
2009,3,Travis Beckum,100,TE,2012,0,0,0,2,48,0,0,0,0,0,,,0,26,264,3,,,Wisconsin,BeckTr00
2009,4,Andre Brown,129,RB,2013,0,0,1,7,22,0,0,0,0,0,214,876,11,32,189,0,,,North Carolina St.,BrowAn03
2009,5,Rhett Bomar,151,QB,,0,0,0,,,,,,,,,,,,,,,,Sam Houston St.,BomaRh00
2009,6,DeAndre Wright,200,DB,,0,0,0,,,,,,,,,,,,,,,,New Mexico,WrigDe99
2009,7,Stoney Woodson,238,DB,,0,0,0,,,,,,,,,,,,,,,,South Carolina,-9999
2008,1,Kenny Phillips,31,DB,2015,0,0,2,16,59,0,0,0,0,0,,,0,,,0,8,,Miami (FL),PhilKe99
2008,2,Terrell Thomas,63,DB,2013,0,0,2,18,60,0,0,0,0,0,,,0,,,0,12,3.0,USC,ThomTe99
2008,3,Mario Manningham,95,WR,2013,0,0,4,22,67,0,0,0,0,0,5,54,0,211,2849,19,,,Michigan,MannMa01
2008,4,Bryan Kehl,123,LB,2013,0,0,0,7,72,0,0,0,0,0,,,0,,,0,1,1.0,BYU,KehlBr99
2008,5,Jonathan Goff,165,LB,2010,0,0,1,9,37,0,0,0,0,0,,,0,,,0,1,2.0,Vanderbilt,GoffJo99
2008,6,Andre Woodson,198,QB,,0,0,0,,,,,,,,,,,,,,,,Kentucky,WoodAn00
2008,6,Robert Henderson,199,DE,,0,0,0,,,,,,,,,,,,,,,,Southern Miss,HendRo99
2007,1,Aaron Ross,20,DB,2013,0,0,4,20,83,0,0,0,0,0,,,0,,,0,11,2.5,Texas,RossAa99
2007,2,Steve Smith,51,WR,2012,0,1,1,23,64,0,0,0,0,0,,,0,245,2641,12,,,USC,SmitSt02
2007,3,Jay Alford,81,DT,2010,0,0,0,4,36,0,0,0,0,0,,,0,,,0,,3.5,Penn St.,AlfoJa99
2007,4,Zak DeOssie,116,LB,2019,0,2,0,21,199,0,0,0,0,0,,,0,,,0,,,Brown,DeOsZa99
2007,5,Kevin Boss,153,TE,2012,0,0,4,17,74,0,0,0,0,0,1,16,0,150,2033,22,,,Western Oregon,BossKe00
2007,6,Adam Koets,189,T,2010,0,0,0,3,11,0,0,0,0,0,,,0,,,0,,,Oregon St.,KoetAd20
2007,7,Michael Johnson,224,DB,2010,0,0,2,14,49,0,0,0,0,0,,,0,,,0,3,2.0,Arizona,JohnMi99
2007,7,Ahmad Bradshaw,250,RB,2015,0,0,3,42,103,0,0,0,0,0,1083,4928,36,187,1493,12,,,Marshall,BradAh00
2006,1,Mathias Kiwanuka,32,DE,2014,0,0,5,37,120,0,0,0,0,0,,,0,,,0,3,38.5,Boston Col.,KiwaMa20
2006,2,Sinorice Moss,44,WR,2009,0,0,0,4,37,0,0,0,0,0,1,4,0,39,421,3,,,Miami (FL),MossSi00
2006,3,Gerris Wilkinson,96,LB,2010,0,0,0,6,58,0,0,0,0,0,,,0,,,0,,,Georgia Tech,WilkGe20
2006,4,Barry Cofield,124,DT,2015,0,0,8,46,138,0,0,0,0,0,,,0,,,0,,19.5,Northwestern,CofiBa20
2006,4,Guy Whimper,129,DE,2013,0,0,1,13,78,0,0,0,0,0,,,0,3,28,1,,,East Carolina,WhimGu20
2006,5,Charlie Peprah,158,DB,2012,0,0,2,12,74,0,0,0,0,0,,,0,,,0,8,,Alabama,PeprCh20
2006,7,Gerrick McPhearson,232,DB,,0,0,0,,,,,,,,,,,,,,,,Maryland,-9999
2005,2,Corey Webster,43,DB,2013,0,0,6,33,121,0,0,0,0,0,,,0,,,0,20,2.0,LSU,WebsCo20
2005,3,Justin Tuck,74,DE,2015,1,2,7,65,147,0,0,0,0,0,,,0,,,0,3,66.5,Notre Dame,TuckJu20
2005,4,Brandon Jacobs,110,RB,2013,0,0,3,36,109,0,0,0,0,0,1141,5094,60,82,743,4,,,Southern Illinois,JacoBr00
2005,6,Eric Moore,186,DE,2011,0,0,0,5,35,0,0,0,0,0,,,0,,,0,,4.0,Florida St.,MoorEr21
2004,1,Philip Rivers,4,QB,2020,0,8,15,149,244,5277,8134,63440,421,209,383,601,3,0,-9,0,,,North Carolina St.,RivePh00
2004,2,Chris Snee,34,G,2013,1,4,9,75,141,0,0,0,0,0,,,0,,,0,,,Boston Col.,SneeCh20
2004,4,Reggie Torbor,97,LB,2010,0,0,2,17,104,0,0,0,0,0,,,0,,,0,2,6.5,Auburn,TorbRe20
2004,5,Gibril Wilson,136,DB,2011,0,0,6,32,100,0,0,0,0,0,,,0,,,0,13,8.5,Tennessee,WilsGi20
2004,6,Jamaar Taylor,168,WR,2005,0,0,0,1,13,0,0,0,0,0,1,-8,0,6,146,0,,,Texas A&M,TaylJa00
2004,7,Drew Strojny,203,T,,0,0,0,,,,,,,,,,,,,,,,Duke,-9999
2004,7,Derrick Ward,235,RB,2011,0,0,0,25,93,0,0,0,0,0,551,2628,12,96,787,3,,,Ottawa (KS),WardDe01
2004,7,Isaac Hilton,253,DE,,0,0,0,,,,,,,,,,,,,,,,Hampton,-9999
2003,1,William Joseph,25,DT,2009,0,0,1,11,69,0,0,0,0,0,,,0,,,0,,7.0,Miami (FL),JoseWi20
2003,2,Osi Umenyiora,56,DE,2014,1,2,6,63,161,0,0,0,0,0,,,0,,,0,1,85.0,Troy,UmenOs99
2003,3,Visanthe Shiancoe,91,TE,2013,0,0,5,23,149,0,0,0,0,0,,,0,245,2679,27,,,Morgan St.,ShiaVi00
2003,4,Roderick Babers,123,DB,2004,0,0,0,0,7,0,0,0,0,0,,,0,,,0,,,Texas,BabeRo20
