Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2002,5,Pete Hunter,168,DB,2006,0,0,0,5,34,0,0,0,0,0,,,0,,,0,3,1.0,Virginia Union,HuntPe20
2002,6,Tyson Walter,179,C,2006,0,0,1,4,47,0,0,0,0,0,,,0,,,0,,,Ohio St.,WaltTy20
2002,6,DeVeren Johnson,208,WR,,0,0,0,,,,,,,,,,,,,,,,Sacred Heart,-9999
2002,6,Bob Slowikowski,211,TE,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech,-9999
2001,2,Quincy Carter,53,QB,2004,0,0,2,16,38,542,960,6337,32,37,152,518,3,,,0,,,Georgia,CartQu00
2001,2,Tony Dixon,56,DB,2004,0,0,0,9,56,0,0,0,0,0,,,0,,,0,1,6.0,Alabama,DixoTo20
2001,3,Willie Blade,93,DT,2004,0,0,1,8,20,0,0,0,0,0,,,0,,,0,,1.0,Mississippi St.,BladWi20
2001,4,Markus Steele,122,LB,2003,0,0,1,8,42,0,0,0,0,0,,,0,,,0,,,USC,SteeMa20
2001,5,Matt Lehr,137,C,2008,0,0,3,23,98,0,0,0,0,0,,,0,0,0,0,,,Virginia Tech,LehrMa20
2001,6,Daleroy Stewart,171,DT,2004,0,0,0,3,26,0,0,0,0,0,,,0,,,0,,1.5,Southern Miss,StewDa20
2001,7,Colston Weatherington,207,DE,2002,0,0,0,0,3,0,0,0,0,0,,,0,,,0,,,Central Missouri St.,WeatCo20
2001,7,John Nix,240,DT,2004,0,0,0,2,31,0,0,0,0,0,,,0,,,0,,,Southern Miss,NixxJo20
2001,7,Char-ron Dorsey,242,T,2002,0,0,0,1,12,0,0,0,0,0,,,0,,,0,,,Florida St.,DorsCh20
2000,2,Dwayne Goodrich,49,DB,2002,0,0,0,1,16,0,0,0,0,0,,,0,,,0,,,Tennessee,GoodDw20
2000,4,Kareem Larrimore,109,DB,2001,0,0,0,3,19,0,0,0,0,0,,,0,,,0,,,West Texas A&M,LarrKa20
2000,5,Michael Wiley,144,RB,2002,0,0,0,4,42,0,0,0,0,0,80,503,1,43,315,2,,,Ohio St.,WileMi00
2000,6,Mario Edwards,180,DB,2004,0,0,3,22,73,0,0,0,0,0,,,0,,,0,4,,Florida St.,EdwaMa20
2000,7,Orantes Grant,219,LB,2003,0,0,0,2,26,0,0,0,0,0,,,0,,,0,,,Georgia,GranOr20
1999,1,Ebenezer Ekuban,20,DE,2008,0,0,5,37,122,0,0,0,0,0,,,0,,,0,,36.5,North Carolina,EkubEb20
1999,2,Solomon Page,55,G,2003,0,0,3,20,67,0,0,0,0,0,,,0,,,0,,,West Virginia,PageSo20
1999,3,Dat Nguyen,85,LB,2005,0,0,4,37,90,0,0,0,0,0,,,0,,,0,7,6.0,Texas A&M,NguyDa20
1999,4,Wane McGarity,118,WR,2001,0,0,0,6,31,0,0,0,0,0,6,49,1,39,363,1,,,Texas,McGaWa00
1999,4,Peppi Zellner,132,DE,2004,0,0,2,21,89,0,0,0,0,0,,,0,,,0,,9.0,Fort Valley St.,ZellPe20
1999,6,MarTay Jenkins,193,WR,2002,0,0,0,11,40,0,0,0,0,0,7,6,0,70,987,4,,,Nebraska-Omaha,JenkMa00
1999,7,Mike Lucky,229,TE,2002,0,0,0,1,46,0,0,0,0,0,,,0,19,143,1,,,Arizona,LuckMi00
1999,7,Kelvin Garmon,243,G,2004,0,0,3,19,52,0,0,0,0,0,,,0,,,0,,,Baylor,GarmKe20
1998,1,Greg Ellis,8,DE,2009,0,1,12,68,176,0,0,0,0,0,,,0,,,0,4,84.0,North Carolina,ElliGr20
1998,2,Flozell Adams,38,T,2010,0,5,12,81,198,0,0,0,0,0,,,0,,,0,,,Michigan St.,AdamFl00
1998,4,Michael Myers,100,DT,2007,0,0,3,34,138,0,0,0,0,0,,,0,,,0,1,15.5,Alabama,MyerMi20
1998,5,Darren Hambrick,130,LB,2002,0,0,4,25,76,0,0,0,0,0,,,0,,,0,3,3.5,South Carolina,HambDa20
1998,5,Oliver Ross,138,T,2006,0,0,3,24,89,0,0,0,0,0,,,0,,,0,,,Iowa St.,RossOl20
