Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2000,6,Todd Husak,202,QB,2000,0,0,0,0,1,2,2,-2,0,0,1,-1,0,,,0,,,Stanford,HusaTo20
2000,7,Delbert Cowsette,216,DT,2002,0,0,0,3,32,0,0,0,0,0,,,0,,,0,,2.0,Maryland,CowsDe20
2000,7,Ethan Howell,250,WR,,0,0,0,,,,,,,,,,,,,,,,Oklahoma St.,-9999
1999,1,Champ Bailey HOF,7,DB,2013,3,12,14,117,215,0,0,0,0,0,2,11,1,4,89,0,52,3.0,Georgia,BailCh00
1999,2,Jon Jansen,37,T,2009,0,0,8,55,137,0,0,0,0,0,,,0,,,0,,,Michigan,JansJo20
1999,4,Nate Stimson,107,LB,,0,0,0,,,,,,,,,,,,,,,,Georgia Tech,-9999
1999,5,Derek Smith,165,T,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech,-9999
1999,6,Jeff Hall,181,K,2000,0,0,0,1,3,0,0,0,0,0,,,0,,,0,,,Tennessee,HallJe20
1999,7,Tim Alexander,217,WR,,0,0,0,,,,,,,,,,,,,,,,Oregon St.,-9999
1998,2,Stephen Alexander,48,TE,2006,0,1,6,20,118,0,0,0,0,0,,,0,247,2519,14,,,Oklahoma,AlexSt00
1998,3,Skip Hicks,69,RB,2001,0,0,0,9,38,0,0,0,0,0,285,1109,13,22,160,0,,,UCLA,HickSk00
1998,4,Shawn Barber,113,LB,2007,0,0,5,37,111,0,0,0,0,0,,,0,,,0,7,10.0,Richmond,BarbSh20
1998,5,Mark Fischer,140,C,2000,0,0,1,6,22,0,0,0,0,0,,,0,,,0,,,Purdue,FiscMa20
1998,6,Patrick Palmer,170,WR,,0,0,0,,,,,,,,,,,,,,,,Northwestern St. (LA),-9999
1998,7,David Terrell,191,DB,2004,0,0,2,17,77,0,0,0,0,0,,,0,,,0,6,1.0,Texas-El Paso,TerrDa21
