Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2008,6,Mike Humpal,188,LB,,0,0,0,,,,,,,,,,,,,,,,Iowa,HumpMi99
2008,6,Ryan Mundy,194,DB,2014,0,0,1,17,96,0,0,0,0,0,,,0,1,33,0,6,2.0,West Virginia,MundRy00
2007,1,Lawrence Timmons,15,LB,2017,0,1,9,72,172,0,0,0,0,0,,,0,,,0,12,35.5,Florida St.,TimmLa99
2007,2,LaMarr Woodley,46,DE,2015,0,1,7,54,110,0,0,0,0,0,,,0,,,0,5,58.0,Michigan,WoodLa99
2007,3,Matt Spaeth,77,TE,2015,0,0,6,2,123,0,0,0,0,0,,,0,55,420,10,,,Minnesota,SpaeMa00
2007,4,Daniel Sepulveda,112,P,2011,0,0,0,7,52,2,2,65,0,0,,,0,,,0,,,Baylor,SepuDa20
2007,4,Ryan McBean,132,DT,2011,0,0,1,11,47,0,0,0,0,0,,,0,,,0,,4.0,Oklahoma St.,McBeRy99
2007,5,Cameron Stephenson,156,G,,0,0,0,,,,,,,,,,,,,,,,Rutgers,-9999
2007,5,William Gay,170,DB,2017,0,0,7,41,176,0,0,0,0,0,,,0,,,0,13,7.0,Louisville,GayxWi99
2007,7,Dallas Baker,227,WR,2008,0,0,0,0,8,0,0,0,0,0,,,0,1,6,0,,,Florida,BakeDa01
2006,1,Santonio Holmes,25,WR,2014,0,0,6,47,112,0,1,0,0,1,16,89,0,389,6030,36,,,Ohio St.,HolmSa00
2006,3,Anthony Smith,83,DB,2011,0,0,1,12,76,0,0,0,0,0,,,0,,,0,7,,Syracuse,SmitAn21
2006,3,Willie Reid,95,WR,2007,0,0,0,1,7,0,0,0,0,0,,,0,4,54,0,,,Florida St.,ReidWi00
2006,4,Willie Colon,131,G,2015,0,0,6,40,100,0,0,0,0,0,,,0,0,0,0,,,Hofstra,ColoWi20
2006,4,Orien Harris,133,DT,2009,0,0,0,1,20,0,0,0,0,0,,,0,,,0,,,Miami (FL),HarrOr20
2006,5,Omar Jacobs,164,QB,,0,0,0,,,,,,,,,,,,,,,,Bowling Green,-9999
2006,5,Charles Davis,167,TE,,0,0,0,,,,,,,,,,,,,,,,Purdue,-9999
